Protocol,Port,Domain,Request Status,Screenshot Path, Source Path
https,443,3.33.241.96,BadStatus,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.3.33.241.96.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.3.33.241.96.txt
https,443,13.248.213.92,BadStatus,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.13.248.213.92.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.13.248.213.92.txt
https,443,13.107.246.73,Successful,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.13.107.246.73.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.13.107.246.73.txt
https,443,13.226.120.11,BadStatus,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.13.226.120.11.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.13.226.120.11.txt
https,443,13.226.120.42,BadStatus,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.13.226.120.42.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.13.226.120.42.txt
https,443,13.226.120.36,BadStatus,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.13.226.120.36.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.13.226.120.36.txt
https,443,13.226.120.35,BadStatus,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.13.226.120.35.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.13.226.120.35.txt
https,443,20.119.8.54,Successful,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.20.119.8.54.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.20.119.8.54.txt
https,443,65.52.250.96,Successful,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.20.119.8.54.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.65.52.250.96.txt
https,443,20.205.69.84,Successful,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.20.119.8.54.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.20.205.69.84.txt
https,443,66.33.60.66,Successful,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.76.76.21.241.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.66.33.60.66.txt
https,443,66.33.60.130,Successful,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.76.76.21.241.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.66.33.60.130.txt
https,443,172.64.147.209,BadStatus,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.172.64.147.209.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.172.64.147.209.txt
https,443,104.18.40.47,BadStatus,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.104.18.40.47.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.104.18.40.47.txt
https,443,104.18.2.75,BadStatus,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.104.18.2.75.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.104.18.2.75.txt
https,443,104.18.3.75,BadStatus,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.104.18.3.75.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.104.18.3.75.txt
https,443,66.33.60.130,Successful,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.76.76.21.241.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.66.33.60.130.txt
https,443,76.76.21.61,Successful,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.76.76.21.241.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.76.76.21.61.txt
https,443,13.226.61.13,BadStatus,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.13.226.61.13.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.13.226.61.13.txt
https,443,13.226.61.104,BadStatus,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.13.226.61.104.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.13.226.61.104.txt
https,443,13.226.61.94,BadStatus,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.13.226.61.94.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.13.226.61.94.txt
